5.2746 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
22.2393 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
24.5775 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001ED5BF7F190>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001ED5CF0F5E0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
24.5777 	EXP 	window1: mouseVisible = True
24.5779 	EXP 	window1: mouseVisible = False
24.5780 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
24.5780 	EXP 	window1: recordFrameIntervals = False
24.7432 	EXP 	window1: recordFrameIntervals = True
24.9260 	EXP 	Screen (0) actual frame rate measured at 60.11Hz
24.9261 	EXP 	window1: recordFrameIntervals = False
29.4357 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
29.4467 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1.    ,  0.0039, -1.    ]), fillColorSpace='rgb', fillRGB=array([-1.    ,  0.0039, -1.    ]), interpolate=True, lineColor=array([-1.    ,  0.0039, -1.    ]), lineColorSpace='rgb', lineRGB=array([-1.    ,  0.0039, -1.    ]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
29.4897 	EXP 	Sound sound_1 set volume 1.000
29.8990 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
29.9594 	EXP 	window1: mouseVisible = True
29.9705 	EXP 	Imported C:/Users/hp/Desktop/PSY310 LAB IN PSYCH/TUT_7/Tutorial7_conditions.xlsx as conditions, 12 conditions, 3 params
29.9732 	EXP 	Created sequence: random, trialTypes=12, nReps=5, seed=None
29.9736 	EXP 	New trial (rep=0, index=0): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
29.9848 	DATA 	Keypress: space
30.0085 	EXP 	textbox: autoLog = True
30.0085 	EXP 	polygon: autoDraw = True
30.9585 	EXP 	polygon_2: autoDraw = True
31.0086 	EXP 	polygon: autoDraw = False
31.6945 	DATA 	Mouse: Left button down, pos=(923,498)
31.9114 	DATA 	Mouse:  Left button up, pos=(923,498)
36.0778 	DATA 	Mouse: Left button down, pos=(958,533)
36.2942 	DATA 	Mouse:  Left button up, pos=(958,533)
36.4403 	DATA 	Keypress: space
36.4583 	EXP 	polygon: autoDraw = False
36.4583 	EXP 	polygon_2: autoDraw = False
36.8749 	EXP 	text: autoDraw = True
36.8749 	EXP 	textbox: autoDraw = True
40.0576 	DATA 	Keypress: 4
40.1881 	DATA 	Keypress: 0
40.3085 	DATA 	Keypress: 0
41.8037 	DATA 	Mouse: Left button down, pos=(979,226)
41.8139 	EXP 	New trial (rep=0, index=1): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
41.8299 	EXP 	text: autoDraw = False
41.8299 	EXP 	textbox: autoDraw = False
41.8299 	EXP 	polygon: autoDraw = True
42.0154 	DATA 	Mouse:  Left button up, pos=(979,226)
42.8124 	EXP 	polygon_2: autoDraw = True
42.8291 	EXP 	polygon: autoDraw = False
43.5449 	DATA 	Keypress: space
43.5578 	EXP 	polygon: autoDraw = False
43.5578 	EXP 	polygon_2: autoDraw = False
44.2745 	EXP 	text: autoDraw = True
44.2745 	EXP 	textbox: autoDraw = True
52.8674 	DATA 	Keypress: 8
52.9846 	DATA 	Keypress: 0
53.1087 	DATA 	Keypress: 0
54.3082 	DATA 	Mouse: Left button down, pos=(936,185)
54.3111 	EXP 	New trial (rep=0, index=2): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
54.3238 	EXP 	text: autoDraw = False
54.3238 	EXP 	textbox: autoDraw = False
54.3238 	EXP 	polygon: autoDraw = True
54.5266 	DATA 	Mouse:  Left button up, pos=(936,185)
55.3236 	EXP 	polygon: autoDraw = False
55.3236 	EXP 	polygon_2: autoDraw = True
58.6609 	DATA 	Keypress: space
58.6735 	EXP 	polygon: autoDraw = False
58.6735 	EXP 	polygon_2: autoDraw = False
59.0900 	EXP 	text: autoDraw = True
59.0900 	EXP 	textbox: autoDraw = True
60.6071 	DATA 	Keypress: 8
60.7240 	DATA 	Keypress: 0
60.8349 	DATA 	Keypress: 0
61.8582 	DATA 	Mouse: Left button down, pos=(966,250)
61.8609 	EXP 	New trial (rep=0, index=3): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
61.8733 	EXP 	text: autoDraw = False
61.8733 	EXP 	textbox: autoDraw = False
61.8733 	EXP 	polygon: autoDraw = True
62.0756 	DATA 	Mouse:  Left button up, pos=(966,250)
62.8731 	EXP 	polygon: autoDraw = False
62.8731 	EXP 	polygon_2: autoDraw = True
64.5099 	DATA 	Keypress: space
64.5231 	EXP 	polygon: autoDraw = False
64.5231 	EXP 	polygon_2: autoDraw = False
65.5229 	EXP 	text: autoDraw = True
65.5229 	EXP 	textbox: autoDraw = True
67.1220 	DATA 	Keypress: 2
67.2847 	DATA 	Keypress: 0
67.4236 	DATA 	Keypress: 0
67.9325 	DATA 	Keypress: space
69.4936 	DATA 	Mouse: Left button down, pos=(928,157)
69.7170 	DATA 	Mouse:  Left button up, pos=(928,157)
70.2954 	DATA 	Mouse: Left button down, pos=(934,185)
